path,labels,total,n_samples,sampling_rate,duration
a971aada23,राज्य अमेरिकालगायत नेटो,23,119070,22050,5
f381525c38,यसैले प्राणलाई मृत्युका,23,114660,22050,5
6c8d12d1a6,आगिन्चोक धादिङ जिल्लामा,23,119070,22050,5
6c6453a135,सूदुर पश्चिमाञ्चल विकास,23,110250,22050,5
5a9435d222,मर्दुमशुमारी हुँदै थियो,23,114660,22050,5
876b89ecfb,लागि बिन्तिपत्रले सफलता,23,121275,22050,5
4b83313a18,अलगअलग विभाजन गरिसकेपछि,23,112455,22050,5
879426dfb2,हामीले जानेको बताइदियौँ,23,114660,22050,5
b1713364b0,पिण्डहरूमा अमलमा लानाले,23,123480,22050,5
ce9fd9a1c8,प्रमुख नरेशशङ्कर पालिखे,23,116865,22050,5
872addfa18,सोच्नु धेरै उत्तम हुन्छ,23,130095,22050,5
6c7172193a,महाभाष्यको कारण व्याकरण,23,119070,22050,5
5ac9666631,श्रेष्ठ भारतीय मूल्यहरू,23,114660,22050,5
932c41886b,उनको रुग्णावस्थामा उनको,23,114660,22050,5
93c6782664,जनयुद्धको प्रभावले कामी,23,123480,22050,5
f208b5d9b9,पतञ्जलि काशीमा ईसापूर्व,23,114660,22050,5
5a7454c914,पर्ने जटापोखरी सदरमुकाम,23,125685,22050,5
d8f3cf86f4,छ तिब्बतको लोकतान्त्रिक,23,112455,22050,5
213ed3055a,शासक विशिष्ट साहित्यकार,23,121275,22050,5
7081caa7d7,प्रथम प्रयोग केरलमै भयो,23,121275,22050,5
b47dd6203a,सकिएपछि जाँड चढाउनुपर्छ,23,110250,22050,5
d930dc988a,जात्राको अवसरमा विभिन्न,23,110250,22050,5
87b6aa7b5f,पतञ्जलिले ईश्वरको लक्षण,23,130095,22050,5
22fdf77815,छत्राकार शैलीमा निर्मित,23,119070,22050,5
db5fafb867,एदुअर्दो संसारकै कान्छो,23,110250,22050,5
f32fee3ebb,पुस्तकहरू पनि जम्मा गरे,23,110250,22050,5
069c8ba30b,तपाईँले अपलोड गर्नुभएको,23,119070,22050,5
6d4b221554,केही पुस्तकहरूमा तस्बिर,23,125685,22050,5
d0727bd44d,माओवादीमा माथिल्लो तहमा,23,110250,22050,5
6d477d97fb,सङ्घका प्रमुख नेताहरूले,23,121275,22050,5
6e34948e71,यो हो एक्सप्रेस जिन्दगी,23,127890,22050,5
1fcd82941e,चाख्छन् आक्रमणकारीहरूले,23,114660,22050,5
b1697d1757,तरकारीमा हालेर खानेदेखि,23,110250,22050,5
22a5de77c7,आहारा र बासस्थानको खोजी,23,123480,22050,5
0633c64618,कृपया वार्तालाप पृष्ठमा,23,121275,22050,5
8f591822af,सूर्यले पृथ्वीलाई चक्कर,23,110250,22050,5
45def6b19f,गाविसमा सीताको पैतालाको,23,121275,22050,5
8fbe33286a,नै बीजगणितलाई अङ्ग्रेजी,23,110250,22050,5
6fa2c0951b,छातापिपरा बारा जिल्लामा,23,130095,22050,5
d66f8f3427,परब्रम्हाले अहिल्या नाम,23,114660,22050,5
d2c1f3de30,भएको नेटोको हस्तक्षेपको,23,116865,22050,5
8d268b0cdc,स्वरवर्णको दोस्रो अक्षर,23,110250,22050,5
07fadd8907,बेलायतमा पैट्रिक स्टेपो,23,123480,22050,5
45ebfaa0b0,खरीदाहा खरीदाहा वाणिज्य,23,116865,22050,5
9309a584c8,उक्त घण्टामा शक्रेश्वरी,23,116865,22050,5
70f565b321,हेवार्डसँग स्वयम्वर भयो,23,114660,22050,5
224a974d85,महासन्धि आईएल कन्भेन्सन,23,116865,22050,5
437c6f1483,यी कागजात उपयोगी होलान्,23,125685,22050,5
a809837a01,त्यसपछि पानीमा उसिनिन्छ,23,121275,22050,5
4363d0e097,मर्केको जोर्नी दुखेकोमा,23,125685,22050,5
22b1fbc46a,जातिगणनाको दृष्टि भन्दा,23,110250,22050,5
cd877b34b4,त्यसपछि पार्थियन र फेरि,23,125685,22050,5
19dd3d957a,यसको निष्कर्ष ग्रहहरूमा,23,119070,22050,5
859de30b3f,इस्लामिया उच्च शिक्षाको,23,112455,22050,5
ddcebe6c90,अमेरिका र युकेका नीतिको,23,119070,22050,5
aef8509ee9,सञ्चार तथा युडिएफ जस्ता,23,110250,22050,5
f1d6220367,आधारमा पाणिनीले विश्वकै,23,114660,22050,5
ccd37627e4,अस्ट्रेलिया कुनै हमलाका,23,114660,22050,5
96104174cb,दोलखा जिल्लाको सदरमुकाम,23,125685,22050,5
a6efe7cf00,दुवैतर्फबाट थुप्रै पाटी,23,114660,22050,5
3717fa1a52,कुटनैतिक तालिम सम्बन्धी,23,114660,22050,5
f19999d2f3,जसमा लिम्बुवान भूमिमाथि,23,112455,22050,5
a792f17cdf,पित्रागत लक्षण जीवहरूको,23,119070,22050,5
cc8adc5261,फुलनीदेवी यादवका कान्छा,23,112455,22050,5
6c145eb59f,नेपाल स्मृति प्रतिष्ठान,23,112455,22050,5
f19a071b12,प्राय गैर अस्ट्रेलियाली,23,123480,22050,5
4cbe049d8e,भष्मासुरले आफैंलाइ भष्म,23,119070,22050,5
4135ea53af,अस्लेवा गुल्मी जिल्लामा,23,123480,22050,5
dc1c739b7d,धर्म सम्प्रदायहरू जस्तै,23,114660,22050,5
dcf94c3c4a,अलैहि वसल्लमलाई मक्काको,23,110250,22050,5
cd36678c64,कल्की तोरीगाँडा नेपालमा,23,121275,22050,5
852cbb76e3,खनिज पदार्थ बनजङ्गल तथा,23,116865,22050,5
4bf65f7d26,नाइसिन वायोटिन एसकर्भिक,23,125685,22050,5
de0a79133b,पहिलो चरणमा भद्रपुरदेखि,23,112455,22050,5
64af6ba7dd,समाजसेवी विन्नीलाई भेटे,23,125685,22050,5
dc44581ecf,गर्मीमा एकदम गर्मी हुने,23,116865,22050,5
7225f0004e,आधुनिक नेपालको इतिहासमा,23,114660,22050,5
7233a9d500,सम्बन्धको बारेमा गम्भीर,23,114660,22050,5
19f3911f25,युकेशजी यो ईन्फोबक्सलाई,23,125685,22050,5
86a53c345b,विकिको नियमानुसारको लेख,23,112455,22050,5
4c8598f678,बाल्टिक सागर लिथुवानिया,23,119070,22050,5
cd3b742557,उठाउने साइत हेर्नुहुन्छ,23,110250,22050,5
dcb6c6d4e7,उनले वरदानस्वरूप सबैलाई,23,114660,22050,5
9596a0683a,यसलाई अङ्ग्रेजीमा फल्भस,23,130095,22050,5
420f9ed80a,लगाउने नगर्ने कम्पनीलाई,23,112455,22050,5
313394a9b2,अञ्चलको सल्यान जिल्लामा,23,112455,22050,5
4200e20700,अनुसन्धान कर्ताहरू मानव,23,110250,22050,5
d0d2222dd5,पदार्थ विज्ञान बहुविषयक,23,114660,22050,5
0ba95e74bd,जस्तै बिजुवार दाखा फाँट,23,114660,22050,5
96c5abb790,प्रकारको अन्य खेलाडीलाई,23,112455,22050,5
1a0207a6d9,महाशयजी तपाईँको सम्पादन,23,114660,22050,5
84e3f9b1ba,अञ्चलको सुनसरी जिल्लाको,23,116865,22050,5
056fbd34a2,राजा भूमिबोलका सम्मानमा,23,114660,22050,5
de522a3cc9,जगतको स्वरूपलाई बताउँदै,23,110250,22050,5
5e83eb6c7b,या रिडाइरेक्ट गर्नुहोला,23,121275,22050,5
18a855f7ca,पुरानो भन्सारमा अनियमित,23,121275,22050,5
de6511649a,अभिजालोको प्रयोग गरिन्छ,23,116865,22050,5
41012d9e88,दुर्गा बिक एक हुनुहुन्छ,23,121275,22050,5
df3017cf19,शैय्याहरू राख्न सकियोस्,23,114660,22050,5
f86866c7ab,महारानी महामायाले शाक्य,23,130095,22050,5
b21d3cdc13,निर्मल दुलालले तपाईँलाई,23,125685,22050,5
fde2a504a6,कुब्जिका तन्त्र चूडामणि,23,121275,22050,5
bfceb59d33,न्यायपालिका शाखा विधायी,23,121275,22050,5
25bf80d6c3,गीतहरूले निकै मनपराईएका,23,110250,22050,5
e035db3073,निर्देशनमा बनेको सन्तान,23,119070,22050,5
843f5d5f9a,जीवनस्तर उकास्न विकासका,23,121275,22050,5
8310327173,अनेक विधानलाई पारित गरे,23,121275,22050,5
82dec48979,यहाँ मित्सुकोशी मत्सुया,23,112455,22050,5
98c7163a0d,गुरूङ संस्कृतिको नाचगान,23,110250,22050,5
8326da5ce1,नेतृत्वदायी भूमिका खेले,23,114660,22050,5
25e65b8b08,दिव्यज्ञान प्राप्त भएको,23,116865,22050,5
0cc42ccacf,परराष्ट्र मामिला अध्ययन,23,119070,22050,5
f068327a7c,मेरा उपन्यासहरू विभिन्न,23,110250,22050,5
81cf1bfc59,मुखभित्रबाट एक प्रकारको,23,112455,22050,5
e1e8c376c2,बच्चनको नाममा केटीहरूको,23,116865,22050,5
592bcee11a,यो आरक्ष पश्चिम नेपालमा,23,110250,22050,5
b24a67d1dd,दुवरकोट हथलेटवा नेपालको,23,121275,22050,5
3ff8f42815,उनी जोर्डी गोन्जाल्वोको,23,110250,22050,5
04cef618a1,मुगलहरू तुर्क शासकहरूले,23,112455,22050,5
6a39cd638b,तनहुँ जिल्लाको अतिरिक्त,23,114660,22050,5
f0030e07f6,हजारेको समर्थनमा साधारण,23,116865,22050,5
df5fe00d4d,समतलमा उत्तर दक्षिणतर्फ,23,119070,22050,5
81b150301d,यहाँको जमिन खेतीयोग्य छ,23,114660,22050,5
beb61ac277,मान र भत्तासमेत बक्सियो,23,121275,22050,5
3f034cfa33,इम्पिरियल फोर्सको घोषणा,23,123480,22050,5
81ba1c04ee,बन्छ त्यसैले अम्लिसोलाई,23,119070,22050,5
e1824a7bef,एउटा त्रियुगा नगरपालिका,23,114660,22050,5
2c23bec5f7,भूमिकाको लागि अनुबन्धित,23,121275,22050,5
ac319a8091,कुटिडाँडा इलाम जिल्लामा,23,116865,22050,5
39c3e5a4bc,डोथान हाउस्टन काउन्टीको,23,114660,22050,5
2c19608460,साँठगाँठलाई रोक्नु थियो,23,114660,22050,5
675aebdc06,ट्याबमा थिच्नुस् र फारम,23,127890,22050,5
6737bd1bcd,लग्नमा ग्रहहरूको स्थिति,23,116865,22050,5
0ed1e4f9d9,सरकारका भ्रष्ट मसिनरीका,23,121275,22050,5
ed277b5a60,गोवालाई उपनिवेश बनाएपछि,23,119070,22050,5
2c6d5f8615,कोपभाजनबाट जोगिनका लागि,23,110250,22050,5
5523e0bc87,प्राप्त गर्ने प्रकृयामा,23,127890,22050,5
553a1f6208,खिगुहाङले पराजय भोगेपछि,23,114660,22050,5
15bd00b8e0,पञ्चकोशी दैलेख जिल्लाको,23,114660,22050,5
1468cd4f2a,वेल्सको दक्षिण पश्चिममा,23,125685,22050,5
74492e6425,त्यो परिमार्जनपछि पहुँच,23,127890,22050,5
3d1eb3a45b,चक्राकृति चिह्न निधारमा,23,112455,22050,5
bb8b73e6fd,यस दृष्टिले ब्राह्मणलाई,23,121275,22050,5
6775f9afb1,गरेको समानता भेदभावरहित,23,125685,22050,5
9c5d265b08,अपरिष्कृत रूपमा प्राप्त,23,116865,22050,5
69e4fe6370,शिक्षाको लक्ष्य हुनेछन्,23,116865,22050,5
bb846f545b,प्रार्थना ध्यानको सहायक,23,130095,22050,5
b29a44899e,राष्ट्रपति रबर्ट मुगाबे,23,130095,22050,5
28e75580f9,साभारको रूपमा सम्बन्धित,23,121275,22050,5
0ff28bff75,मिक्षेन टाम्पाको सन्तान,23,114660,22050,5
b48dba5489,जिनावाङ रोल्पा जिल्लामा,23,123480,22050,5
334aba38c8,पोल्स्मोर जेलमा बिताएका,23,116865,22050,5
63c9f3e6dc,संस्थान दिल्ली जवाहरलाल,23,110250,22050,5
66d7b33631,माओवादीको राज्य समितिका,23,121275,22050,5
b39b71475c,हेर्ने चाहना राख्छौ भने,23,110250,22050,5
fc370296cb,पत्तोंको उबलहरू गुनगुने,23,123480,22050,5
116bc373e6,जहाँ कालिदास शकुन्तलाका,23,112455,22050,5
ad11fad2b2,गरेपछि कमलाजी हिमालयबाट,23,121275,22050,5
b4dc07f47c,ब्रिटेनका समान द्विदलीय,23,114660,22050,5
2bc225e376,तथ्याङ्क विभागका अनुसार,23,116865,22050,5
76267e26b4,किराँत वा सेन राजाहरूको,23,127890,22050,5
639733ab48,निम्बसले कुखुराको चल्ला,23,123480,22050,5
e9890aead6,आपातकालको समर्थन नै गरे,23,130095,22050,5
573c6d9400,अन्य आवश्यक उपादानहरुको,23,119070,22050,5
5465027cc7,किनभने तिनलाई जनगणनाबाट,23,110250,22050,5
7a84518691,भाषाको निबन्ध संग्रह हो,23,110250,22050,5
e37b117cbc,महामारीको रूपमा देखिन्छ,23,110250,22050,5
9dc3cf8298,भगवतीको प्यागोडा शैलीको,23,112455,22050,5
152af7693d,गणितले एउटा नया उत्कर्ष,23,123480,22050,5
80e1c76921,नेकपा माओवादीको तर्फबाट,23,125685,22050,5
bdfa52bb5f,पूर्वमा कौशिकि पश्चिममा,23,125685,22050,5
585b544b24,लोकको जीवनभन्दा परलोकको,23,127890,22050,5
7e8b532bcc,र उसको अन्तर्निहित हृदय,23,127890,22050,5
eeda673697,देखावटी कार्वाहीले नारी,23,112455,22050,5
03fed63e75,यो घटनाले डेल्फीबासीहरू,23,114660,22050,5
fa35089f2a,वयस्क ड्रोसोफिलामा उचित,23,125685,22050,5
14885d36bd,ग्रहलाई युद्धको देउताको,23,123480,22050,5
28850e1cd2,पाउरोटीमा पर्ने ढुसीलाई,23,119070,22050,5
15fc33854e,ऐतिहासिक महत्त्व बोकेको,23,123480,22050,5
9b39f00ba3,ट्यान्ग्नी सिनेटका लागि,23,121275,22050,5
ade1995252,प्रधानमन्त्री निर्वाचित,23,121275,22050,5
a5e034f334,किनारमा अल्झाइएको फलामे,23,127890,22050,5
7b61016dbd,क्रिकेट लिग डिभिजन थ्री,23,130095,22050,5
b8faaf9c0b,यास्कले आफ्नो निरुक्तमा,23,125685,22050,5
3b92a00e94,रङ्गिचङ्गि टायल लगाइएको,23,119070,22050,5
33680c1c50,त्यसैगरी कास्मिरलगायतका,23,125685,22050,5
a1231eec4d,प्रवक्ताले किनको निधनमा,23,125685,22050,5
67ce86699c,आलङ्कारिक काव्यात्मक वा,23,123480,22050,5
a1726b501d,यो क्रिया प्रबन्धकहरूले,23,112455,22050,5
02fc001ffe,विशाल स्पन्दनको निर्माण,23,116865,22050,5
a0ce4d3bb4,व्यापारीक अथवा औद्योगिक,23,110250,22050,5
88e9756460,ढोकैमा क्याफे ललितपुरको,23,114660,22050,5
709a298001,प्युठान राज्यसँग सुमधुर,23,119070,22050,5
da2a2a343b,तस्मानिया मुख्य भूमिबाट,23,116865,22050,5
00e97d64b2,किलोमिटर तथा दिल्‍लीबाट,23,125685,22050,5
b10daec94f,प्रयुक्त आवृत्तिहरू छन्,23,130095,22050,5
49c563848f,बीचको समय अफगानिस्तानको,23,121275,22050,5
d0ce393605,पनौतीतिर पानी पठाइदिइन्,23,114660,22050,5
271efa967b,लस एन्जलस ग्यालेक्सिबाट,23,112455,22050,5
3524aee51c,उनको आनुवंशिकता गर्नेछ।,23,112455,22050,5
4a2ef45724,राफ्टिङको सुरुआत गरिएको,23,119070,22050,5
53970738dd,नेपालको वर्तमान अन्तरिम,23,112455,22050,5
1bb666f279,सत्यतथ्य पत्ता लगाउँछन्,23,121275,22050,5
fd4a5e2a0e,वातावरण सौर्य प्रणालीका,23,114660,22050,5
0370c02b73,विधिले कब्जियत निवारणमा,23,112455,22050,5
e682f64480,उष्मा गतिकीको सिद्धान्त,23,121275,22050,5
9f2a0d636b,अनेक प्रकारको संग्राहलय,23,112455,22050,5
e6ce4bca15,छथामको प्रकाश विज्ञानको,23,121275,22050,5
52df13ba5a,अनुसन्धानबाट अस्तित्वमा,23,112455,22050,5
9b7fc3376b,यसअवसरमा व्रतालुका साथै,23,114660,22050,5
78e4745293,क्रान्तिक सम्हतिदेखि कम,23,127890,22050,5
56e6ea5890,डिलेसनमा राखेका कुराहरू,23,123480,22050,5
78acb44f08,टेलक अमेरिकी उपन्यासकार,23,130095,22050,5
3934899eb4,खुलामञ्चबाट जेएन खनालको,23,119070,22050,5
74f5d855ca,सीता पोखरेलको नेतृत्वमा,23,121275,22050,5
e5da76bea3,फिल्मफेयर पुरस्कार जिते,23,110250,22050,5
7d43707d1a,वैदेशिक मामलामा तटस्थता,23,114660,22050,5
750294e8da,गर्ने महिलाहरू सम्मिलित,23,123480,22050,5
5293bbed53,बारेमा हालसम्ममा उपलब्ध,23,110250,22050,5
324c5cdb82,अध्ययन अनुभव र भ्रमणबाट,23,125685,22050,5
e6639746ab,वर्दिङ्ग्टनको ढाडमा चोट,23,116865,22050,5
ba34ed31a2,आधारित एउट रक्षायोजनाको,23,112455,22050,5
0daf0d336a,उतिबेला बाबुराम जनसरकार,23,119070,22050,5
12e9cf62fd,एनडीएफबी एनएससीएन जस्ता,23,110250,22050,5
ee292740f3,केलाङ माङलाङ कुस्रोक्पा,23,116865,22050,5
cc5febb623,प्रतिक्रियाको कारण काम,22,119070,22050,5
cc6b3a5aff,इतिहास र संस्कृति एमके,22,116865,22050,5
cbbf4e67e0,वफादार दर्शकवर्ग हासिल,22,114660,22050,5
2b9aea29ed,टावेल र सिरानीको खोलले,22,116865,22050,5
b769eeaa03,क्षेत्र खोपीको अगाडिको,22,123480,22050,5
ce8cdbbfe4,निराजन रायमाझी नेपालका,22,116865,22050,5
cebe5cab32,तिनीहरूको परीक्षण गर्न,22,119070,22050,5
cd1b784d10,अन्नको एउटै दाना थिएन।,22,121275,22050,5
ce6fa2bd09,खयरको वृक्षलाई मृगशिरा,22,130095,22050,5
24fbfed949,विषयहरूमा अध्ययन हुन्छ,22,114660,22050,5
cb65476823,पृथ्वीका क्षेत्रीहरूको,22,112455,22050,5
cb4b14eb48,कामरू कामक्ष्या असामको,22,110250,22050,5
24d2bc045e,इलाकहरूमा कायम गरेको छ,22,127890,22050,5
293bde7a77,विमान इन्जिनियरिङमा थप,22,123480,22050,5
bbc6c7a0b2,महासचिव मनमोहन अधिकारी,22,110250,22050,5
b59cc95e0e,अर्थसहित सुनाउन लगाइएछ,22,114660,22050,5
b64b3384a0,फरसा बाणहरूबाट काटिँदै,22,114660,22050,5
2822a6b99f,ग्रामीण क्षेत्रमा सेवा,22,121275,22050,5
bc7d7cf228,निजगढको पश्चिममा बकैया,22,116865,22050,5
bc3bf9a446,उत्पन्न हुने जटिलताहरू,22,123480,22050,5
bc33ce4260,बङ्गालको नवाफका सेनाले,22,116865,22050,5
2ace7d0c8b,यस कार्यालयबाट जग्गाको,22,127890,22050,5
b50d79f068,महाराज गुदई बिस्मिल्ला,22,127890,22050,5
b61f05c924,नन्देगडा अछाम जिल्लामा,22,119070,22050,5
b5835a378e,नेपाल च्याम्वर्स कमर्स,22,119070,22050,5
f44b769076,भूमि र प्रकृतिलाई पूजा,22,114660,22050,5
070550ce35,यसले मनोरञ्जनात्मक तथा,22,125685,22050,5
f485a147df,एक्वामरीन क्यान वर्णको,22,112455,22050,5
0a0398f242,उनकी पत्नी बैरङ्गारूका,22,130095,22050,5
f4b6727847,साङ्गीतिक करियर मिसिगन,22,112455,22050,5
26210906aa,फैजाबादमा अवस्थित एउटा,22,110250,22050,5
bf6548df65,ठुलो माकुरीचरी नेपालमा,22,119070,22050,5
f5b48427e5,अनसन जस्ता हतियारहरूको,22,127890,22050,5
0593f434fc,नगरकोट क्षेत्र हिमालको,22,112455,22050,5
f602e0ceb8,त्यसपछि व्रतको सङ्कल्प,22,125685,22050,5
f60ebe2d9c,समुदायमा कार्यरत महिला,22,119070,22050,5
0655f3d243,दुबै ग्रहलाई छायाँग्रह,22,127890,22050,5
f0e48e3f62,स्थापनाका कारणहरूको एक,22,116865,22050,5
0bec58bfd1,कोपिलाको संयोजन सुरूमा,22,119070,22050,5
06458f45c7,अञ्चलमा पर्ने काठमाडौँ,22,112455,22050,5
06f61eee18,बिजुवार बजारमा अवस्थित,22,114660,22050,5
f713247d72,प्रश्न कसैले सोधिदेओस्,22,121275,22050,5
f73718a1b4,हुनेहुँदा यस्ता रचनामा,22,119070,22050,5
05a5cc736a,गरिन् र राज्यसभा सभाको,22,110250,22050,5
f799bfbb4c,कतिपय अवस्थामा सतर्कता,22,114660,22050,5
0669d789f6,पुलिमराङ्ग गाउँमा बुवा,22,112455,22050,5
f6ef8bb938,गोरक्षनाथ विउपल्ल खर्क,22,110250,22050,5
bd7c5e6b39,इलाहाबाद जिल्ला भारतको,22,112455,22050,5
bfafed895c,यहाँ निर्विरोध उत्रिने,22,127890,22050,5
bdcebca140,समयावधिमा यस्ता जातकमा,22,116865,22050,5
25917fd182,अमडुबा सुनसरी जिल्लामा,22,125685,22050,5
27db8b7ad8,अनि त्यस्तै ग्रहहरू भए,22,110250,22050,5
254819dcaf,जाट सरदारहरूले हाँसीका,22,125685,22050,5
bf3cac1272,झरुवारासी बडिखेल गाविस,22,112455,22050,5
bfbc960161,पद्म रत्न विद्यामन्दिर,22,127890,22050,5
26012dfd0f,अहमदाबाद जिल्ला भारतको,22,127890,22050,5
261c7b32e9,जो पूर्वमा केही चपटा छ,22,110250,22050,5
ca0e4675f5,स्वजनले मुर्कुट्टा भने,22,112455,22050,5
bd4a22b9b3,आचारको उल्लङ्घन गर्नमा,22,130095,22050,5
25a707b035,विशेष संविधि स्टैच्युट,22,130095,22050,5
2671ea787d,राप्ती अञ्चलको प्युठान,22,116865,22050,5
d6a01e4d94,कुकले पूर्वी किनारालाई,22,114660,22050,5
20a42076a5,दक्षिणमा पशिका पर्दछन्,22,114660,22050,5
2081eceb2c,कामी बुढाका सहकर्मीहरू,22,110250,22050,5
20e4e9e861,पञ्चायतको हलमा पत्रकार,22,127890,22050,5
d2384e2be8,प्रथम बडाहाकिमको रूपमा,22,123480,22050,5
d18a02e3b9,काठमाडौँ पहाडी भूभागमा,22,114660,22050,5
d074c8b9b8,विजय दिलाउने सङ्ख्याको,22,112455,22050,5
227e84936b,वाहेङ र वाम्बुले अम्बु,22,110250,22050,5
ceef3b332a,दर्शाउँदछन् कि आरामदेह,22,116865,22050,5
cf38dff28f,स्ट्रक्चरल्स लि टीएसएल,22,112455,22050,5
223d627dd0,छाङछाङदीको जनसङ्ख्या छ,22,125685,22050,5
223556f54a,सुवेदी पार्टीको जिल्ला,22,114660,22050,5
214da3aa0f,सरकारी कार्यालय सरकारी,22,112455,22050,5
dcd797e31b,अरेडियोधर्मी समस्थानिक,22,123480,22050,5
dbcaac535c,मुताविक चित्रहरूको बैध,22,110250,22050,5
1a3281bd0a,अङ्ग्रेजी बैंकहरूका एक,22,121275,22050,5
1abc3cb92b,आश्वस्त गराउन चाहन्छौँ,22,110250,22050,5
db2f0268f9,ठूलाठूला लाम्चा आकारका,22,125685,22050,5
1a524b3b54,कारण यहाँका मानिसहरूले,22,127890,22050,5
19d8653364,जन्दौल नेपालको सगरमाथा,22,119070,22050,5
d15fe35506,शरीरका विभिन्न अङ्गहरू,22,127890,22050,5
d0b3a2e6e5,प्रशासनको वैधता बढाउँछ,22,116865,22050,5
d5dbd69258,भारतमित्र भारतोदय कमला,22,114660,22050,5
d4c888451e,ब्राजाकीद्वारा लेखिएको,22,123480,22050,5
f18aad26da,किनाराबाट अर्को किनारा,22,110250,22050,5
21a9925978,तनहुँको राजधानी तनहुँर,22,123480,22050,5
d2ef764844,राजनैतिक रूपमा अब्बासी,22,125685,22050,5
d4769e19ef,पश्चिम मिदनापुर जिल्ला,22,110250,22050,5
d2d10b0802,यो विद्यालयले जिल्लाकै,22,119070,22050,5
cfc2cd787f,तत्कालीन परिवेश नेपाली,22,110250,22050,5
d63f5773f3,चौरीखर्कको जनसङ्ख्या छ,22,110250,22050,5
d6256f7388,व्युत्पत्तिको विवेचन छ,22,116865,22050,5
1e60f2af81,डे ला फ्लोरले चित्रकथा,22,125685,22050,5
d4e1e7b095,दक्षिण कोंकण क्षेत्रको,22,110250,22050,5
d4f273402d,सिन्धु नदीमा डुबेर मरे,22,123480,22050,5
1e19060967,हेल्सिओनले एक अदालतबाट,22,125685,22050,5
1e8f54e133,अत्यन्त पीडादायक बनायो,22,116865,22050,5
d52bed6cc4,सिक्किम राज्यको हिस्सा,22,114660,22050,5
d938d92077,गेलाँ कालिकोट जिल्लामा,22,119070,22050,5
d8df9afb67,समितिले हजारेका सहयोगी,22,114660,22050,5
dab239b46d,निस्केका रेडियो सक्रिय,22,112455,22050,5
d944d614c6,परिवारमा कष्टहरूको बोझ,22,121275,22050,5
da6857e1da,ब्राजिलको गाउँमा बस्ने,22,110250,22050,5
d968621ec5,खरिदको सान्ता मोनिकाको,22,119070,22050,5
1bbb8378f7,विकास क्षेत्र धवलागिरी,22,112455,22050,5
d8dd607bd8,हिज्रदेखि पहिलाका केही,22,114660,22050,5
d74d34f51a,भारतीय रक्षा अनुसन्धान,22,112455,22050,5
29c76d4658,सकारात्मक प्रभाव पर्ने,22,125685,22050,5
29add08882,रुसी बोल्सेविक पर्टीका,22,112455,22050,5
1afc978571,रहेको यहाँ चराचुरुङ्गी,22,110250,22050,5
b8f6cb64fc,पन्तको जनकराज पण्डितकी,22,123480,22050,5
bc6a619ef1,स्नातक सेन्ट इग्नेटियस,22,114660,22050,5
2a113ade04,यो प्रक्रिया विभाजनपछि,22,110250,22050,5
b995675fce,उपनिषद् संस्कृत भाषामा,22,127890,22050,5
2a02dd787d,निर्माण गर्न कस्तुरीको,22,130095,22050,5
ba618fe5d9,उनको चित्रण गरेको थियो,22,110250,22050,5
da4f3b15b4,छानालाई काठका टुँडालले,22,110250,22050,5
1893695ed3,कुनै सहायताको आवश्यकता,22,112455,22050,5
de81d44c0d,लोदेंग शाक्यमुनि बुद्ध,22,123480,22050,5
dd47f7bf63,केरलका अधिकांश मानिसको,22,112455,22050,5
dd4bb6909a,सखडा भगवतीको मूर्तिलाई,22,110250,22050,5
de069a8ef7,अग्निवेश जस्तै कहलिएका,22,119070,22050,5
de6259a229,यस सम्बन्धमा सर्वप्रथम,22,127890,22050,5
de72fa5124,दोसाँधमा परिरहेको थिएँ,22,119070,22050,5
dd1dff3f6b,परीक्षणका रूपमा कास्की,22,110250,22050,5
1d3da9f267,निर्धारित मापदण्ड सम्म,22,119070,22050,5
d8a28b9b22,पनि पवित्र तीर्थस्थलका,22,123480,22050,5
d76e8028a9,उत्तरमा कर्णाली नदीसँग,22,123480,22050,5
1cf332f669,अभिनेता अमिताभ बच्चनले,22,127890,22050,5
1d63b9835b,तीन अफ्रिकामा पाइन्छन्,22,110250,22050,5
ddb8a7866c,मकवानपुर त्यसबेलाको एक,22,110250,22050,5
1cc9ceeee6,हिन्दूहरू आउने गर्दछन्,22,110250,22050,5
d8d4f2cd94,भएकाले जिरेल भनिएको हो,22,114660,22050,5
11a3b6883a,एक प्रकारको बुट्यान हो,22,110250,22050,5
0e299dd49b,मेलमिलापको चाडको रूपमा,22,125685,22050,5
0e238f72f3,अन्य कार्यहरूमा गरिन्छ,22,112455,22050,5
16405b7428,कुडारी जुम्ला जिल्लामा,22,112455,22050,5
0f44c0d2bd,बढी निर्माण दुर्घटनाको,22,110250,22050,5
ea9ae7e878,धुबरी कोकराझार बारपेटा,22,123480,22050,5
1281c1d300,गरेर लेखिएका निबन्धलाई,22,121275,22050,5
e8140b3ccc,जेफरी स्पहरूसलीको तर्क,22,110250,22050,5
ed535a0b4c,यस नक्षत्रका जातकहरूले,22,110250,22050,5
e6ff4121e9,सात स्ट्रोकबाट पिछड्ने,22,116865,22050,5
e1fd17d542,माछामा क्याइम्बिङ पर्च,22,127890,22050,5
e2c9358c11,ड्रिमिङगले समाजका नियम,22,121275,22050,5
e20cbafcb1,नेपालीमा रुबन्ध शब्दको,22,123480,22050,5
15ce9db26b,समय बितेपछि खाल्डोसँगै,22,121275,22050,5
0d1b0060a1,सबै प्रकारकका हिंसाबाट,22,130095,22050,5
